age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,y
42.0,5.0,1,2.0,0,0.1409779734500208,1,0,1.0,29,7,0.1228070175438596,2,0.0,0
29.0,3.0,0,1.0,0,0.0509389135716299,0,1,1.0,10,7,0.3618007282356835,3,0.0,1
54.0,9.0,1,1.0,0,0.0472745332277419,1,1,1.0,25,7,0.0307845084409136,1,0.0,0
32.0,5.0,0,1.0,0,0.0444692017556811,0,0,1.0,26,8,0.0585898709036742,2,0.0,0
39.0,5.0,0,2.0,0,0.1223607736808901,0,0,1.0,2,2,0.0261502813637868,3,0.0,0
53.0,6.0,1,2.0,0,0.0528449282559965,0,1,1.0,21,7,0.0582588546838795,4,0.0,0
58.0,5.0,1,2.0,0,0.0563213916591723,0,0,1.0,18,8,0.178417742469381,1,0.0905963302752293,0
40.0,4.0,1,1.0,0,0.0648179219070885,1,1,,23,5,0.1221449851042701,1,0.0,0
29.0,8.0,0,1.0,0,0.056173742634327,1,0,,7,5,0.074809665673618,1,0.0,0
33.0,5.0,1,2.0,0,0.0312076347968483,1,1,1.0,15,7,0.0261502813637868,3,0.0,0
38.0,7.0,0,1.0,0,0.056576421792996,1,0,0.0,31,7,0.0178748758689175,13,0.0,0
56.0,1.0,1,1.0,0,0.0579857988483376,0,0,1.0,29,7,0.0278053624627606,6,0.0,0
40.0,1.0,1,1.0,0,0.0444692017556811,1,0,1.0,2,6,0.0969877523998676,1,0.0332568807339449,0
,3.0,0,1.0,0,0.0468047408759614,1,1,1.0,18,5,0.1598808341608738,1,0.0,1
46.0,2.0,1,1.0,0,0.2080374760070334,0,0,,20,6,0.0082754054948692,3,0.0,0
35.0,4.0,1,1.0,0,0.0515026643937665,1,0,1.0,21,11,0.1588877855014895,4,0.0,0
35.0,3.0,0,2.0,0,0.0444692017556811,1,0,1.0,21,7,0.0854021847070506,4,0.0,0
34.0,5.0,1,1.0,0,0.0445228923101703,1,0,,15,5,0.2118503806686527,1,0.0,0
35.0,9.0,1,2.0,0,0.195057784459269,0,0,1.0,12,8,0.2300562727573651,2,0.091743119266055,0
38.0,5.0,0,2.0,0,0.0444692017556811,0,0,1.0,28,8,0.0804369414101291,2,0.0,0
50.0,3.0,1,0.0,0,0.121998362438088,0,0,1.0,18,11,0.0148957298907646,3,0.0,0
51.0,3.0,1,0.0,0,0.0449658393847062,1,0,1.0,13,5,0.1115524660708374,1,0.0,0
59.0,4.0,1,2.0,0,0.0524288264587052,0,0,,13,5,0.0198609731876861,2,0.0,0
32.0,3.0,1,1.0,0,0.0598783908940819,1,0,1.0,20,4,0.038728897715988,1,0.0,0
37.0,3.0,0,1.0,0,0.0922672178896927,1,0,,2,6,0.0311155246607083,1,0.0,0
42.0,7.0,1,1.0,0,0.045314827988886,0,0,,16,5,0.0278053624627606,6,0.0,0
40.0,8.0,1,1.0,0,0.0479590877974792,0,0,,20,6,0.0638861304203906,6,0.0,0
28.0,5.0,0,2.0,0,0.0749251687896806,1,0,,9,5,0.1082423038728897,1,0.0,0
47.0,7.0,1,1.0,0,0.0586971986953195,1,0,,6,6,0.0261502813637868,3,0.0,0
27.0,4.0,1,1.0,0,0.041516221258775,1,0,,26,5,0.0443561734524991,2,0.0,0
41.0,2.0,1,2.0,0,0.0451269110481738,1,0,1.0,17,7,0.1019529956967891,5,0.0,0
34.0,7.0,1,2.0,0,0.0453953638206198,0,1,1.0,4,8,0.0383978814961933,3,0.0022935779816513,1
50.0,3.0,1,0.0,0,0.099609401216091,1,0,1.0,7,8,0.1727904667328699,2,0.0,1
47.0,3.0,1,1.0,0,0.0509120682943853,1,0,,28,5,0.0685203574975173,2,0.0,0
53.0,1.0,1,1.0,0,0.1115018590354492,0,0,1.0,18,8,0.0191989407480966,6,0.0,0
53.0,5.0,1,1.0,0,0.0444692017556811,1,1,1.0,15,7,0.0433631247931148,5,0.0,0
47.0,2.0,1,2.0,0,0.0938779345243688,0,0,1.0,14,8,0.0321085733200926,2,0.0,0
49.0,6.0,1,,1,0.0350599320814485,1,0,1.0,30,7,0.3257199602780536,2,0.0,1
29.0,2.0,1,2.0,0,0.0505228117743386,0,0,1.0,28,1,0.1479642502482621,1,0.0,0
45.0,3.0,1,0.0,0,0.0402947611441457,1,0,,23,5,0.3396226415094339,1,0.0,1
38.0,6.0,1,1.0,0,0.0524288264587052,1,1,1.0,24,7,0.4899040052962595,24,0.0,1
32.0,3.0,1,1.0,0,0.0546569844700071,1,0,1.0,9,4,0.1036080767957629,5,0.0,1
70.0,10.0,1,0.0,0,0.1052871773533241,0,0,1.0,18,5,0.1459781529294935,1,0.0,0
65.0,10.0,1,0.0,0,0.0691668568207138,0,0,1.0,1,6,0.1254551473022178,2,0.216743119266055,0
56.0,3.0,1,1.0,0,0.0491000120803747,1,0,0.0,22,7,0.1989407480966567,1,0.0,0
35.0,3.0,1,1.0,0,0.0617441376625817,1,0,1.0,14,7,0.107911287653095,2,0.0,0
56.0,2.0,1,,0,0.0492073931893531,0,1,1.0,25,7,0.0552797087057265,2,0.0,0
56.0,5.0,1,1.0,0,0.0472208426732527,0,1,1.0,23,7,0.1449851042701092,2,0.0,0
49.0,6.0,1,1.0,0,0.0536905544892014,1,0,1.0,17,4,0.2542204568023833,1,0.0,1
38.0,0.0,1,0.0,0,0.0598649682554596,1,1,,8,5,0.0810989738497186,5,0.0,0
35.0,2.0,1,2.0,0,0.1019986308908605,1,0,,9,5,0.1168487255875537,1,0.0,0
38.0,7.0,1,2.0,0,0.0525898981221728,0,0,1.0,18,11,0.0473353194306521,2,0.0,0
49.0,3.0,1,1.0,0,0.1591656487832378,1,1,1.0,6,5,0.0645481628599801,7,0.1926605504587156,0
55.0,2.0,1,,0,0.051972456745547,0,0,1.0,28,1,0.0883813306852035,2,0.0,0
43.0,3.0,0,0.0,0,0.0444960470329257,1,0,1.0,30,7,0.2578616352201258,3,0.0,0
43.0,2.0,1,2.0,0,0.0444960470329257,0,1,1.0,20,8,0.1549155908639523,2,0.0,0
25.0,7.0,0,2.0,0,0.0546704071086294,1,0,1.0,27,5,0.0724925521350546,3,0.1032110091743119,1
30.0,3.0,1,0.0,0,0.0621468168212507,1,0,,21,5,0.129427341939755,2,0.0,0
46.0,3.0,1,1.0,0,0.0469121219849398,0,0,1.0,4,2,0.017212843429328,1,0.0,0
50.0,7.0,1,0.0,0,0.048173850015436,0,1,,17,6,0.2108573320092684,6,0.0,0
35.0,6.0,1,1.0,0,0.0843478611025355,0,0,1.0,4,5,0.1406818934127772,4,0.1892201834862385,1
26.0,0.0,0,1.0,0,0.0587508892498087,0,0,,31,5,0.0360807679576299,1,0.0,0
45.0,7.0,1,,0,0.0684017664192427,0,0,,20,6,0.0023171135385633,11,0.0,0
37.0,3.0,1,1.0,0,0.043569884967987,0,0,1.0,2,2,0.0506454816285998,1,0.0,0
60.0,4.0,0,2.0,0,0.0468718540690729,0,1,1.0,29,7,0.0248262164846077,4,0.0,0
38.0,2.0,1,2.0,0,0.0605629454638192,0,0,1.0,4,8,0.0575968222442899,1,0.0022935779816513,1
47.0,3.0,1,0.0,0,0.0473416464208534,1,1,,9,6,0.0542866600463422,1,0.0,0
33.0,5.0,1,1.0,0,0.1343874578864713,0,0,1.0,9,11,0.1393578285335981,1,0.5309633027522935,0
51.0,0.0,1,1.0,0,0.0680930457309297,0,1,1.0,19,11,0.0523005627275736,1,0.0,0
35.0,6.0,0,2.0,0,0.0464154843559146,1,0,1.0,18,7,0.2631578947368421,2,0.0,1
35.0,0.0,1,1.0,0,0.0575965423282908,0,0,1.0,29,12,0.4521681562396557,3,0.2408256880733945,1
48.0,7.0,0,1.0,0,0.0599052361713265,1,0,,28,5,0.1168487255875537,1,0.0,0
37.0,7.0,1,1.0,0,0.0460933410289794,0,0,1.0,22,7,0.0059582919563058,6,0.0,0
29.0,5.0,0,2.0,0,0.0555831465349458,1,0,1.0,16,4,0.0698444223766964,3,0.3692660550458715,0
34.0,7.0,1,1.0,0,0.0477443255795224,1,0,1.0,31,7,0.017212843429328,4,0.0,0
32.0,1.0,1,0.0,0,0.0475295633615656,1,0,1.0,21,7,0.3353194306521019,6,0.0,1
30.0,2.0,0,2.0,0,0.0501604005315364,0,0,1.0,16,4,0.0973187686196623,4,0.0,1
47.0,2.0,1,2.0,0,0.0504691212198494,0,1,,7,5,0.0403839788149619,1,0.0,0
33.0,3.0,1,0.0,0,0.0418517872243325,0,0,,20,9,0.0016550810989738,1,0.0,0
33.0,2.0,0,2.0,0,0.0633951222131246,1,0,1.0,5,2,0.001324064879179,1,0.2924311926605504,0
63.0,10.0,1,0.0,0,0.0590193420222547,0,0,1.0,14,10,0.0652101952995696,1,0.2110091743119266,0
51.0,4.0,1,0.0,0,0.1910981060656904,0,0,1.0,6,5,0.0337636544190665,2,0.0,0
41.0,2.0,1,2.0,0,0.055636837089435,1,1,1.0,21,11,0.0529625951671631,1,0.2029816513761468,0
56.0,10.0,1,2.0,0,0.0508852230171407,0,0,1.0,5,2,0.0307845084409136,1,0.0,0
60.0,2.0,0,2.0,0,0.0444692017556811,0,1,1.0,23,7,0.0486593843098311,1,0.0,0
41.0,4.0,0,2.0,0,0.0974886243137676,1,0,,30,5,0.0304534922211188,2,0.0,0
37.0,2.0,0,,0,0.0512342116213205,1,0,1.0,16,4,0.1823899371069182,1,0.0,0
36.0,3.0,0,1.0,0,0.0474087596139649,1,1,1.0,11,5,0.0880503144654088,2,0.3990825688073394,0
57.0,2.0,1,2.0,0,0.0659722688286063,0,0,1.0,29,7,0.1108904336312479,3,0.0,0
55.0,2.0,1,0.0,0,0.0791935678715722,0,0,1.0,4,9,0.1072492552135054,2,0.1089449541284403,1
44.0,7.0,1,1.0,0,0.0444692017556811,1,1,,16,5,0.0513075140681893,1,0.0,0
47.0,4.0,1,2.0,0,0.0753815385028389,1,0,1.0,6,5,0.1055941741145316,2,0.4185779816513761,0
31.0,3.0,1,1.0,0,0.0667507818686997,1,0,1.0,20,4,0.1118834822906322,1,0.0,0
35.0,2.0,1,2.0,1,0.0448987261915947,1,0,1.0,21,11,0.0582588546838795,1,0.0,0
39.0,2.0,1,2.0,0,0.0482006952926806,0,1,1.0,28,7,0.0185369083085071,3,0.0,0
50.0,2.0,1,2.0,0,0.0445228923101703,0,0,1.0,17,11,0.0724925521350546,1,0.1112385321100917,0
29.0,2.0,1,2.0,0,0.0487376008375726,1,0,1.0,18,5,0.473353194306521,2,0.4094036697247706,0
30.0,1.0,0,1.0,0,0.0472745332277419,1,0,,6,5,0.008606421714664,2,0.0,0
46.0,1.0,1,1.0,0,0.0481067368223245,1,0,,16,5,0.04303210857332,4,0.0,0
27.0,2.0,0,,0,0.0873679547925531,0,0,1.0,9,2,0.0019860973187686,2,0.0,0
48.0,7.0,1,1.0,0,0.0994885974684903,0,0,1.0,2,4,0.1300893743793446,2,0.0,1
26.0,8.0,0,1.0,0,0.0789922282922376,1,0,1.0,5,5,0.2039059913935783,1,0.0,0
36.0,2.0,0,2.0,0,0.0490194762486409,0,0,1.0,21,11,0.0006620324395895,6,0.0,0
42.0,3.0,1,0.0,0,0.0444692017556811,1,1,1.0,7,5,0.0678583250579278,2,0.0,0
50.0,9.0,1,0.0,0,0.0497711440114897,1,0,,15,5,0.1373717312148295,2,0.0,0
49.0,3.0,1,1.0,0,0.0718379619065515,1,0,1.0,18,11,0.0923535253227408,2,0.0,0
45.0,2.0,1,2.0,0,0.1176225822472181,0,0,1.0,8,8,0.0609069844422376,2,0.0,0
,8.0,0,1.0,0,0.0549388598810754,0,0,1.0,16,9,0.0870572658060244,1,0.0,0
38.0,5.0,0,1.0,0,0.0444692017556811,1,0,1.0,7,4,0.0635551142005958,2,0.0,0
32.0,2.0,0,2.0,0,0.157702581173407,1,0,1.0,17,4,0.0797749089705395,1,0.1720183486238532,0
60.0,5.0,0,0.0,0,0.1956349579200279,0,0,1.0,26,8,0.1055941741145316,1,0.0,1
30.0,6.0,1,1.0,0,0.0571670178923772,1,0,1.0,19,11,0.3512082092022509,1,0.2110091743119266,0
58.0,9.0,1,2.0,0,0.0511402531509644,0,0,,11,6,0.0443561734524991,5,0.0,0
60.0,10.0,1,0.0,0,0.0452074468799076,0,0,1.0,4,6,0.0671962926183383,1,0.0,0
38.0,1.0,1,1.0,0,0.042590032348559,0,0,,25,6,0.149619331347236,3,0.0,0
51.0,5.0,1,1.0,0,0.0393820217178292,1,0,1.0,5,8,0.0850711684872558,1,0.0,0
42.0,7.0,1,1.0,0,0.0391538368612501,1,0,1.0,11,5,0.0251572327044025,1,0.3543577981651376,0
30.0,1.0,0,1.0,0,0.0444692017556811,1,0,1.0,18,5,0.0420390599139357,6,0.4174311926605504,0
40.0,2.0,1,0.0,0,0.0543079958658273,1,0,,6,6,0.0297914597815292,7,0.0,0
37.0,2.0,1,2.0,0,0.0497442987342451,1,0,1.0,14,5,0.1863621317444554,3,0.3165137614678899,1
53.0,5.0,1,0.0,0,0.1423202373122508,1,0,,30,5,0.0493214167494207,1,0.0,0
27.0,1.0,0,1.0,0,0.0507509966309177,1,0,1.0,13,5,0.0347567030784508,1,0.0,0
39.0,3.0,1,1.0,0,0.0444692017556811,1,0,1.0,30,4,0.0162197947699437,1,0.3738532110091743,0
39.0,3.0,1,0.0,0,0.094200077851304,1,0,,16,6,0.0241641840450182,1,0.0,0
59.0,10.0,1,2.0,0,0.1743466530650595,0,0,0.0,27,3,0.076133730552797,2,0.0,1
37.0,1.0,1,1.0,0,0.062294465846096,1,0,0.0,13,5,0.038728897715988,2,0.3922018348623853,0
41.0,3.0,1,0.0,0,0.0445765828646595,1,0,1.0,15,7,0.0499834491890102,2,0.0,0
45.0,3.0,1,0.0,0,0.0452879827116414,0,0,1.0,17,4,0.034425686858656,1,0.0,0
48.0,2.0,1,2.0,0,0.1332331109649535,0,0,,17,6,0.0513075140681893,3,0.0,0
48.0,5.0,1,1.0,0,0.0485228386196158,1,0,,26,5,0.067527308838133,3,0.0,0
32.0,3.0,1,1.0,0,0.057958953571093,0,0,1.0,12,5,0.0698444223766964,1,0.0,0
35.0,1.0,1,1.0,0,0.0459322693655118,1,0,,6,5,0.1962926183382985,3,0.0,0
33.0,2.0,0,2.0,0,0.0611132736473335,1,0,1.0,4,2,0.1658391261171797,2,0.2993119266055046,0
28.0,3.0,0,0.0,0,0.0444692017556811,1,1,,3,6,0.1244620986428335,4,0.0,0
64.0,10.0,1,,0,0.0837035744486651,0,0,1.0,12,3,0.0383978814961933,1,0.0,0
35.0,5.0,1,1.0,0,0.0444692017556811,0,0,1.0,27,8,0.0337636544190665,4,0.0,0
33.0,3.0,1,1.0,0,0.04504637521644,1,0,1.0,14,5,0.1085733200926845,2,0.411697247706422,0
41.0,5.0,1,1.0,0,0.0483349216789036,1,0,,15,5,0.071830519695465,4,0.0,0
34.0,7.0,1,1.0,0,0.0526972792311512,1,0,1.0,4,6,0.0251572327044025,1,0.0,0
37.0,5.0,0,2.0,0,0.1263607199903357,0,0,1.0,4,5,0.0185369083085071,5,0.1009174311926605,0
38.0,3.0,1,0.0,0,0.0467242050442275,1,1,0.0,13,5,0.0688513737173121,3,0.0,0
39.0,3.0,1,0.0,0,0.1476221795680594,1,0,1.0,14,4,0.1618669314796425,3,0.0,0
35.0,5.0,1,2.0,0,0.1050724151353673,1,0,1.0,19,11,0.0311155246607083,2,0.0,0
28.0,3.0,0,1.0,0,0.0514087059234104,0,1,1.0,8,7,0.2240979808010592,1,0.0,1
27.0,3.0,0,1.0,0,0.0464557522717815,0,0,1.0,22,7,0.0658722277391592,1,0.0,0
48.0,10.0,1,0.0,1,0.0406437497483255,0,1,1.0,19,11,0.0506454816285998,1,0.0,0
50.0,3.0,1,1.0,0,0.0563750822136615,0,0,,16,6,0.0936775902019198,1,0.0,0
45.0,4.0,1,1.0,0,0.0860525362075676,1,0,1.0,7,8,0.0513075140681893,2,0.0,0
41.0,5.0,1,2.0,0,0.0544556448906726,1,0,,14,5,0.0400529625951671,1,0.0,0
39.0,5.0,1,1.0,0,0.0462141447765801,0,0,1.0,8,7,0.0655412115193644,2,0.0,0
44.0,2.0,1,1.0,0,0.0503483174722486,1,0,0.0,8,5,0.0109235352532274,3,0.3486238532110092,0
54.0,7.0,1,1.0,0,0.0444692017556811,0,0,1.0,28,1,0.0519695465077788,1,0.1135321100917431,1
49.0,2.0,1,2.0,0,0.0487912913920618,0,0,1.0,6,8,0.0225091029460443,4,0.0,0
34.0,3.0,0,1.0,0,0.046965812539429,0,0,1.0,2,2,0.1118834822906322,1,0.0,0
,10.0,1,2.0,0,0.0956094549066455,1,0,1.0,16,11,0.0854021847070506,1,0.2110091743119266,1
42.0,2.0,1,2.0,0,0.0444692017556811,0,0,1.0,13,8,0.1062562065541211,2,0.0,0
53.0,3.0,1,1.0,0,0.1032603589213567,0,0,0.0,19,8,0.0724925521350546,7,0.0,0
49.0,2.0,1,2.0,0,0.0546032939155179,0,0,1.0,31,7,0.399867593512082,4,0.0,1
31.0,1.0,0,1.0,0,0.0722540637038429,0,0,1.0,29,8,0.1042701092353525,2,0.0,0
45.0,3.0,0,0.0,0,0.0578784177393592,0,0,1.0,29,1,0.058920887123469,2,0.0,0
39.0,4.0,1,1.0,0,0.0467107824056052,1,1,1.0,17,7,0.107911287653095,1,0.0,0
46.0,5.0,1,1.0,0,0.0622139300143622,1,1,1.0,19,11,0.1688182720953326,1,0.0,0
42.0,7.0,1,1.0,0,0.0589119609132763,1,0,,14,5,0.0691823899371069,1,0.0,0
37.0,2.0,1,2.0,0,0.0512073663440759,1,0,1.0,7,5,0.1810658722277391,1,0.4036697247706422,0
26.0,5.0,0,2.0,0,0.0607911303203983,1,0,1.0,16,4,0.1549155908639523,2,0.0,0
37.0,2.0,0,2.0,0,0.0562274331888162,1,0,1.0,15,4,0.0450182058920887,4,0.3761467889908257,0
36.0,1.0,0,1.0,0,0.0490597441645078,1,0,,7,5,0.0456802383316782,1,0.0,0
29.0,3.0,0,0.0,0,0.0572207084468664,1,0,,4,6,0.0433631247931148,3,0.0,0
36.0,3.0,1,0.0,0,0.0575294291351793,1,1,,23,5,0.0956636875206885,1,0.0,0
26.0,5.0,1,2.0,0,0.09581079448598,1,0,,13,5,0.0340946706388613,1,0.0,0
32.0,3.0,1,1.0,0,0.0762271647360438,1,0,,20,5,0.0407149950347567,2,0.0,0
40.0,2.0,1,2.0,0,0.0517442718889679,1,0,1.0,20,11,0.5998013902681232,1,0.0,0
53.0,2.0,1,0.0,0,0.05782472718487,0,0,1.0,4,2,0.0648791790797749,3,0.0,0
29.0,2.0,1,2.0,0,0.0447376545281271,1,0,1.0,12,5,0.1370407149950347,1,0.0,0
34.0,5.0,0,2.0,0,0.0475295633615656,1,0,1.0,22,7,0.1267792121813969,4,0.0,0
43.0,3.0,1,1.0,0,0.0462141447765801,0,0,1.0,5,5,0.050314465408805,1,0.3876146788990826,0
56.0,2.0,1,2.0,0,0.0473819143367203,0,1,1.0,21,7,0.038728897715988,2,0.0,0
55.0,6.0,1,2.0,0,0.0444692017556811,0,0,,6,6,0.034425686858656,2,0.0,0
31.0,4.0,1,2.0,0,0.0479456651588569,1,0,1.0,7,5,0.0142336974511751,1,0.0,0
27.0,7.0,0,1.0,0,0.052777815062885,1,0,1.0,20,4,0.0039721946375372,5,0.3704128440366973,0
36.0,2.0,1,1.0,0,0.0531133810284425,1,0,1.0,18,11,0.0165508109897385,2,0.0,0
44.0,2.0,1,2.0,0,0.0447644998053717,1,0,1.0,6,8,0.0863952333664349,2,0.0,0
37.0,7.0,1,2.0,0,0.1022268157474396,1,0,,23,5,0.0542866600463422,1,0.0,0
30.0,7.0,0,1.0,0,0.0476772123864109,1,0,1.0,7,5,0.0367428003972194,3,0.0,0
42.0,5.0,0,1.0,0,0.0481604273768137,0,0,1.0,26,8,0.0089374379344587,8,0.0,0
30.0,2.0,1,2.0,0,0.0608582435135098,1,0,0.0,25,7,0.0910294604435617,4,0.0,1
62.0,10.0,1,1.0,0,0.0554220748714782,0,0,1.0,1,9,0.0079443892750744,2,0.0,0
,3.0,1,1.0,0,0.0608716661521321,1,0,1.0,20,4,0.120820920225091,1,0.0,0
31.0,5.0,1,1.0,0,0.0761868968201769,1,0,,13,5,0.0804369414101291,1,0.0,0
66.0,10.0,1,2.0,0,0.0748312103193245,0,0,1.0,22,4,0.0499834491890102,1,0.0,0
47.0,7.0,1,1.0,0,0.0444960470329257,0,0,1.0,10,7,0.0281363786825554,1,0.0,0
39.0,6.0,1,2.0,0,0.0444960470329257,1,0,1.0,17,11,0.0582588546838795,1,0.0,0
35.0,5.0,1,1.0,0,0.1049784566650112,1,0,1.0,18,11,0.2813637868255544,1,0.0,1
35.0,7.0,1,1.0,0,0.0390733010295163,1,0,1.0,17,4,0.0139026812313803,1,0.0,0
27.0,5.0,1,1.0,0,0.0656367028630488,1,1,,28,5,0.0867262495862297,2,0.0,0
32.0,3.0,1,1.0,0,0.0449255714688393,1,0,1.0,5,5,0.104932141674942,2,0.0,0
44.0,2.0,1,2.0,0,0.0551401994604099,0,0,1.0,28,8,0.0314465408805031,24,0.0,0
42.0,3.0,1,1.0,0,0.0460396504744902,1,0,,9,5,0.0473353194306521,1,0.0,0
34.0,4.0,0,2.0,0,0.1177836539106857,0,0,1.0,30,4,0.141012909632572,1,0.0,1
25.0,1.0,0,1.0,0,0.0498651024818458,0,1,1.0,7,7,0.0860642171466401,1,0.0,0
40.0,5.0,0,1.0,0,0.0530731131125756,0,0,1.0,16,7,0.050314465408805,6,0.0,0
43.0,2.0,1,2.0,0,0.0449524167460839,0,0,1.0,26,5,0.0377358490566037,1,0.1181192660550458,0
55.0,0.0,1,2.0,0,0.0496100723480221,0,0,,6,5,0.112214498510427,3,0.0,0
50.0,3.0,1,1.0,0,0.0482678084857921,1,0,1.0,7,8,0.0734856007944389,3,0.0,0
45.0,2.0,1,2.0,0,0.0444692017556811,0,0,,1,6,0.0003310162197947,1,0.0,0
35.0,3.0,1,1.0,0,0.0861062267620568,1,0,1.0,20,11,0.0443561734524991,1,0.0,0
32.0,3.0,1,1.0,0,0.0564019274909061,1,0,1.0,10,9,0.0599139357828533,1,0.1146788990825688,1
59.0,9.0,1,1.0,0,0.0444692017556811,0,0,0.0,3,2,0.2376696458126448,1,0.1146788990825688,0
34.0,4.0,1,1.0,0,0.0395028254654299,1,0,,21,5,0.2462760675273088,1,0.0,0
39.0,2.0,1,2.0,0,0.0363350827505671,1,0,,26,5,0.0456802383316782,1,0.0,0
40.0,2.0,0,1.0,0,0.1837693453779144,1,0,1.0,17,11,0.1717974180734856,3,0.0,0
36.0,3.0,0,0.0,0,0.0620931262667615,1,0,,20,6,0.001324064879179,10,0.0,0
40.0,2.0,1,2.0,0,0.1648568475590931,1,0,1.0,17,11,0.0493214167494207,1,0.0,0
55.0,4.0,1,1.0,0,0.0418383645857102,1,0,,20,5,0.0681893412777226,2,0.0,0
38.0,6.0,1,1.0,1,0.0446705413350156,1,0,1.0,10,7,0.038728897715988,1,0.0,0
61.0,7.0,1,1.0,0,0.1063207205272412,0,0,1.0,12,3,0.0688513737173121,1,0.0,1
41.0,2.0,1,2.0,0,0.0534086790781331,1,0,,21,5,0.0824230387288977,3,0.0,0
57.0,3.0,1,0.0,0,0.0505362344129609,1,0,,13,5,0.0446871896722939,4,0.0,0
48.0,3.0,1,1.0,0,0.0464691749104038,1,0,,9,5,0.0221780867262495,1,0.0,0
,10.0,1,2.0,0,0.1491926282868686,0,0,0.0,4,5,0.138033763654419,1,0.1066513761467889,1
35.0,1.0,1,1.0,0,0.0639722956738835,1,0,,28,5,0.0645481628599801,1,0.0,0
54.0,3.0,1,1.0,0,0.0643347069166856,1,0,,14,5,0.034425686858656,1,0.0,0
37.0,2.0,0,,0,0.0540663883706259,1,0,,20,5,0.0804369414101291,2,0.0,0
56.0,2.0,0,1.0,0,0.0476503671091663,1,0,0.0,9,7,0.0767957629923866,4,0.0,0
40.0,5.0,1,1.0,0,0.0537845129595575,1,0,1.0,4,2,0.0307845084409136,4,0.2259174311926605,0
40.0,2.0,1,2.0,0,0.0444692017556811,0,0,1.0,14,7,0.0347567030784508,8,0.0,0
54.0,2.0,1,2.0,0,0.0452074468799076,1,0,1.0,2,6,0.0357497517378351,2,0.0,0
55.0,9.0,1,0.0,0,0.0462946806083139,1,0,,19,6,0.0036411784177424,10,0.0,0
55.0,1.0,1,1.0,1,0.0390464557522717,1,0,1.0,22,7,0.1648460774577954,3,0.0,0
52.0,3.0,1,0.0,0,0.0549254372424531,1,0,,16,5,0.008606421714664,3,0.0,0
55.0,3.0,0,0.0,0,0.0604018738003516,1,0,,2,6,0.0625620655412115,2,0.0,0
33.0,2.0,1,2.0,0,0.0530731131125756,1,0,1.0,13,8,0.113538563389606,2,0.0,0
52.0,3.0,1,,0,0.0555563012577012,1,0,,15,5,0.1535915259847732,2,0.0,0
33.0,1.0,1,1.0,0,0.0577710366303808,1,0,,27,5,0.0476663356504468,1,0.0,0
53.0,7.0,1,1.0,0,0.0685762607213326,0,0,0.0,16,3,0.096325719960278,1,0.1055045871559633,1
46.0,7.0,1,1.0,0,0.0447644998053717,0,0,1.0,26,8,0.1271102284011916,6,0.0,1
44.0,5.0,0,1.0,0,0.0477443255795224,1,0,1.0,12,8,0.5729890764647467,4,0.0,1
48.0,2.0,1,2.0,0,0.062294465846096,1,0,,6,5,0.1108904336312479,1,0.0,0
50.0,9.0,1,1.0,0,0.1426826485550529,1,0,1.0,13,5,0.0556107249255213,1,0.4254587155963302,0
34.0,5.0,0,1.0,0,0.1108173044657118,1,1,1.0,19,11,0.037404832836809,2,0.0,0
38.0,5.0,0,1.0,0,0.0479322425202346,0,1,,20,6,0.1929824561403508,2,0.0,0
42.0,2.0,0,2.0,0,0.0513818606461658,1,0,1.0,19,11,0.1645150612380006,2,0.0,0
32.0,2.0,0,2.0,0,0.2136884068670219,0,0,1.0,14,8,0.0658722277391592,5,0.0974770642201834,0
58.0,7.0,1,1.0,0,0.0444960470329257,1,1,0.0,25,7,0.092022509102946,9,0.0,0
31.0,2.0,1,2.0,0,0.044643696057771,0,0,1.0,28,8,0.0350877192982456,5,0.0,0
,8.0,0,0.0,0,0.045851733533778,0,0,1.0,10,7,0.033101621979477,2,0.0,1
41.0,2.0,1,2.0,0,0.0964416585012281,0,0,1.0,15,10,0.0751406818934127,1,0.0,0
31.0,0.0,1,1.0,0,0.048442302787882,1,0,,20,5,0.1238000662032439,3,0.0,0
52.0,4.0,0,0.0,0,0.0473819143367203,0,1,1.0,15,7,0.0625620655412115,6,0.0,0
42.0,4.0,1,2.0,0,0.0493013516597092,1,0,,24,6,0.0350877192982456,5,0.0,0
41.0,3.0,0,1.0,0,0.0502140910860256,1,0,1.0,12,5,0.0291294273419397,1,0.0,0
30.0,3.0,0,1.0,0,0.0486973329217057,0,0,1.0,23,6,0.4644157563720622,1,0.0,1
38.0,3.0,1,1.0,0,0.0460933410289794,1,1,1.0,6,2,0.0542866600463422,1,0.2442660550458715,0
32.0,2.0,1,2.0,0,0.0554757654259674,1,0,1.0,17,7,0.2429659053293611,3,0.0,0
52.0,5.0,1,1.0,0,0.0470866162870297,1,0,1.0,18,2,0.0714995034756703,1,0.073394495412844,1
48.0,2.0,1,2.0,0,0.0459188467268895,1,0,,27,5,0.0281363786825554,2,0.0,0
36.0,2.0,1,2.0,0,0.0393551764405846,1,0,1.0,31,7,0.008606421714664,29,0.0,0
45.0,0.0,1,0.0,0,0.0546301391927625,0,0,1.0,20,4,0.0327706057596822,1,0.3738532110091743,0
34.0,5.0,1,2.0,0,0.0537442450436906,1,1,,2,6,0.0218470705064548,1,0.0,0
36.0,3.0,1,0.0,0,0.0703077811036093,1,0,1.0,20,4,0.2979145978152929,2,0.0,1
