id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month;Random
304082;https://www.airbnb.com/rooms/304082;Quiet studio in the heart of town with Garden!;276068;Mirre;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1.0;2.0;"[""Pour-over coffee"", ""Freezer"", ""First aid kit"", ""Mini fridge"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Ceiling fan"", ""Patio or balcony"", ""Private entrance"", ""Body soap"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Portable fans"", ""Cooking basics"", ""Host greets you"", ""Long term stays allowed"", ""Conditioner"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Hair dryer"", ""Heating""]";68.0;97;2012-03-22;2020-11-29;94;9.0;10.0;10.0;10.0;10.0;9.0;0.91;0
306852;https://www.airbnb.com/rooms/306852;SunShine, A Sunny Amsterdam Center Special;1141485;Gisèle And Simon;f;Centrum-Oost;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Wifi"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Hangers"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Refrigerator"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Stove""]";200.0;21;2012-09-14;2019-10-28;91;10.0;10.0;10.0;10.0;10.0;9.0;0.21;0
307621;https://www.airbnb.com/rooms/307621;SunBird, Sunny Apt in Quiet Street;1141485;Gisèle And Simon;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;0 baths;1.0;1.0;"[""Dryer"", ""Kitchen"", ""Heating"", ""Washer"", ""TV"", ""Wifi"", ""Cable TV"", ""Hot tub""]";125.0;2;2013-04-02;2015-10-24;90;10.0;10.0;10.0;10.0;10.0;10.0;0.02;0
311584;https://www.airbnb.com/rooms/311584;40 m2 Appartment near Leidseplein;1023895;Luca And Aldo;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";95.0;60;2018-11-09;2020-03-03;96;10.0;9.0;10.0;10.0;9.0;9.0;2.35;0
319985;https://www.airbnb.com/rooms/319985;Elegant Appartement Central Location.;1640702;J;t;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Private entrance"", ""Cable TV"", ""TV"", ""Building staff"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Crib"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";69.0;339;2012-05-06;2020-11-20;95;10.0;9.0;10.0;9.0;10.0;9.0;3.23;0
327285;https://www.airbnb.com/rooms/327285;beautiful designed ap.+bikes+garden;1672823;Ester;t;De Pijp - Rivierenbuurt;Private room in townhouse;Private room;1.5 baths;1.0;4.0;"[""Children\u2019s books and toys"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Single level home"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""TV"", ""Baby bath"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Lockbox"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Baby safety gates"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer"", ""Breakfast""]";148.0;535;2012-03-12;2020-10-19;99;10.0;10.0;10.0;10.0;10.0;9.0;5.02;0
343094;https://www.airbnb.com/rooms/343094;Amstel Nest - an urban retreat for two;1740785;Rob & Fang;t;Oud-Oost;Private room in townhouse;Private room;1 private bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Microwave"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Lockbox"", ""Smoke alarm""]";59.0;390;2012-05-02;2020-10-24;98;10.0;10.0;10.0;10.0;10.0;10.0;3.72;0
378523;https://www.airbnb.com/rooms/378523;Freedom on the water!;1901477;Caroline;t;Centrum-Oost;Boat;Entire home/apt;1.5 baths;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";280.0;110;2014-10-27;2020-12-12;99;10.0;10.0;10.0;10.0;10.0;10.0;1.47;0
414917;https://www.airbnb.com/rooms/414917;Cent Adam Lux (2-4p) Apt 90 sqm(m2);2063612;Jan;f;Centrum-Oost;Entire apartment;Entire home/apt;2 baths;2.0;3.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Gym"", ""Washer"", ""First aid kit"", ""Smoke alarm""]";280.0;78;2012-05-22;2015-07-16;98;9.0;10.0;10.0;10.0;10.0;9.0;0.75;0
422044;https://www.airbnb.com/rooms/422044;★ City Centre Loft #4;1826139;Esther & Jan;t;Centrum-West;Entire apartment;Entire home/apt;2.5 baths;3.0;5.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Babysitter recommendations"", ""Cable TV"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";129.0;134;2012-05-21;2020-11-12;97;10.0;10.0;10.0;10.0;10.0;9.0;1.28;0
437757;https://www.airbnb.com/rooms/437757;COOL DESIGN HOUSE with WiFi;2174719;Natalie;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";109.0;123;2012-05-10;2020-03-15;92;10.0;9.0;10.0;10.0;10.0;9.0;1.18;0
445660;https://www.airbnb.com/rooms/445660;cosy room with private entrance;2202945;Heleen;f;De Baarsjes - Oud-West;Private room in guest suite;Private room;1 private bath;2.0;3.0;"[""Wifi"", ""Hot water"", ""Coffee maker"", ""Host greets you"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Dishes and silverware"", ""Smoke alarm""]";69.0;398;2012-05-14;2020-07-21;96;10.0;10.0;10.0;10.0;10.0;9.0;3.81;0
447151;https://www.airbnb.com/rooms/447151;creative ground floor house close to Vondelpark;2220492;Raymond;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Stove"", ""Heating"", ""TV"", ""Cooking basics"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Shampoo"", ""Hair dryer"", ""Pocket wifi"", ""Wifi"", ""Oven"", ""Fire extinguisher"", ""First aid kit"", ""Coffee maker"", ""Bed linens"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water"", ""Kitchen"", ""Washer"", ""Single level home"", ""Smoke alarm"", ""Dedicated workspace"", ""Private entrance""]";105.0;77;2012-04-30;2019-11-10;93;9.0;8.0;9.0;9.0;9.0;9.0;0.73;0
450767;https://www.airbnb.com/rooms/450767;Houseboat 'Saturnus' Amsterdam;2238440;Richard En Birgit;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;2.0;3.0;"[""Wifi"", ""Microwave"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Hot tub"", ""Smoke alarm""]";275.0;77;2012-10-02;2020-07-12;92;9.0;9.0;9.0;9.0;10.0;9.0;0.77;0
451719;https://www.airbnb.com/rooms/451719;FABULOUS MODERN LOFT IN JORDAAN;2243649;Martin & Smadar;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1.0;3.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Hot tub""]";179.0;60;2012-06-04;2018-07-30;97;10.0;10.0;10.0;10.0;10.0;10.0;0.58;0
455881;https://www.airbnb.com/rooms/455881;Superb, quiet home with garden!;81046;Fabienne;f;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;3.0;3.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Cable TV"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""Hot water"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";175.0;18;2012-06-18;2018-10-22;100;10.0;10.0;10.0;10.0;10.0;10.0;0.17;0
462341;https://www.airbnb.com/rooms/462341;Central 17th Century Unique House;2297302;Milen & Joes;f;Centrum-West;Entire house;Entire home/apt;1.5 baths;3.0;2.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Crib"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Baby safety gates"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";175.0;31;2015-05-05;2020-01-02;99;10.0;10.0;10.0;10.0;10.0;10.0;0.45;0
489418;https://www.airbnb.com/rooms/489418;Central quiet ap'ment with parcview;2418579;Julia;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2.0;4.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""TV"", ""Heating"", ""Smoke alarm"", ""Breakfast""]";79.0;96;2012-06-19;2015-01-03;88;8.0;8.0;9.0;10.0;9.0;9.0;0.93;0
502869;https://www.airbnb.com/rooms/502869;Light filled, split level, cosy and clean home;2480479;Claire;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Heating"", ""Washer""]";169.0;22;2012-08-09;2019-08-03;96;10.0;10.0;10.0;10.0;10.0;10.0;0.22;0
505650;https://www.airbnb.com/rooms/505650;Stylish Design Apartment;2492723;Irene;t;Zuid;Private room in apartment;Private room;1 private bath;2.0;3.0;"[""Microwave"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Air conditioning"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer"", ""Breakfast""]";140.0;127;2012-10-12;2020-02-23;99;10.0;10.0;10.0;10.0;10.0;10.0;1.28;0
505804;https://www.airbnb.com/rooms/505804;Light studio in centre of Amsterdam;2493425;Simone;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Microwave"", ""Coffee maker"", ""Dishwasher"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Hair dryer"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Lockbox"", ""Smoke alarm"", ""Stove""]";76.0;94;2012-07-13;2020-07-29;97;10.0;9.0;10.0;10.0;10.0;9.0;0.92;0
510836;https://www.airbnb.com/rooms/510836;★ Combo City Centre Apartments;1826139;Esther & Jan;t;Centrum-West;Entire serviced apartment;Entire home/apt;3.5 baths;5.0;8.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Cable TV"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";729.0;110;2013-03-04;2020-08-30;97;10.0;9.0;10.0;10.0;10.0;9.0;1.16;0
514946;https://www.airbnb.com/rooms/514946;Typical Amsterdam apt. in center;2536209;Martijn;f;Watergraafsmeer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";120.0;6;2013-08-13;2016-01-03;100;10.0;10.0;9.0;9.0;9.0;10.0;0.07;0
517996;https://www.airbnb.com/rooms/517996;Bright Canal house with amazing view! @the Jordaan;2550339;Aemilia;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Oven"", ""Patio or balcony"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Private entrance"", ""Fire extinguisher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Smoke alarm"", ""Stove""]";160.0;23;2012-09-17;2020-03-18;97;10.0;10.0;10.0;10.0;10.0;9.0;0.23;0
522471;https://www.airbnb.com/rooms/522471;Beautiful grand appartment (135 m2);2569931;Harriet;f;Bos en Lommer;Entire apartment;Entire home/apt;1.5 baths;3.0;3.0;"[""Wifi"", ""Oven"", ""Microwave"", ""Patio or balcony"", ""Coffee maker"", ""Dryer"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Smoke alarm""]";180.0;23;2013-06-11;2019-08-02;99;10.0;10.0;10.0;10.0;9.0;10.0;0.25;0
538723;https://www.airbnb.com/rooms/538723;Beautiful ground floor apartment;356740;Dimphy;f;Watergraafsmeer;Entire condominium;Entire home/apt;1.5 baths;2.0;2.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""High chair"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";140.0;57;2012-07-25;2020-01-01;97;10.0;10.0;10.0;10.0;9.0;9.0;0.56;0
549310;https://www.airbnb.com/rooms/549310;3 bedrooms Apartment+Garden;2699033;Barbara;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;3.0;5.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Bread maker"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Baby safety gates"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";150.0;43;2015-07-19;2020-01-02;91;9.0;9.0;10.0;9.0;9.0;9.0;0.65;0
550783;https://www.airbnb.com/rooms/550783;Charming canal apartment (75m2);2707013;Jesse;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Hot tub"", ""Smoke alarm""]";110.0;23;2015-09-07;2016-03-11;95;10.0;10.0;10.0;10.0;9.0;9.0;0.36;0
553514;https://www.airbnb.com/rooms/553514;B&B WestergasTverblijf , Cosy!;618589;Mirjam;f;Westerpark;Entire apartment;Entire home/apt;1.5 baths;;1.0;"[""Children\u2019s books and toys"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";80.0;162;2013-01-03;2020-02-16;88;9.0;9.0;10.0;10.0;9.0;9.0;1.67;0
555225;https://www.airbnb.com/rooms/555225;Lovely house close to the Jordaan!;2727759;Sophie;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";107.0;10;2015-09-10;2017-10-01;98;10.0;10.0;10.0;10.0;9.0;9.0;0.16;0
564826;https://www.airbnb.com/rooms/564826;Beautiful apartment + Lovely garden.;2778131;Clementine;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Extra pillows and blankets"", ""Hair dryer"", ""TV"", ""Heating"", ""Bed linens"", ""Washer""]";150.0;16;2012-08-07;2019-04-29;99;10.0;10.0;10.0;10.0;10.0;10.0;0.16;0
572208;https://www.airbnb.com/rooms/572208;AMS CENTRAL FAMILY HOME with huge garden.;2815910;Yaz;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Dryer"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""Carbon monoxide alarm"", ""Bed linens"", ""Heating"", ""Washer"", ""TV"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Cable TV"", ""Dedicated workspace"", ""Hot tub"", ""Hot water"", ""Private entrance""]";206.0;26;2013-08-11;2017-08-28;96;10.0;10.0;10.0;10.0;10.0;10.0;0.29;0
579851;https://www.airbnb.com/rooms/579851;Private Studio on Spectacular Houseboat;2851886;Sonja;t;Westerpark;Private room in guest suite;Private room;1 private bath;1.0;1.0;"[""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Private living room"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Keypad"", ""Waterfront""]";124.0;458;2012-10-09;2020-10-05;99;10.0;10.0;10.0;10.0;10.0;10.0;4.6;0
